deal_id,month,collections_available,servicing_fee_paid,senior_interest_paid,senior_principal_paid,subordinate_interest_paid,subordinate_principal_paid,excess_spread_to_originator,ce_opening_balance,ce_drawn_this_month,ce_closing_balance,ce_cover_ratio
D0183,2025-08-01,3.59,0.05,0.54,2.77,0.0,0.0,0.23,3.34,0.0,3.34,0.0639
D0183,2025-10-01,3.03,0.05,0.53,2.34,0.0,0.0,0.11,3.34,0.0,3.34,0.0704
D0183,2025-11-01,3.13,0.05,0.46,2.41,0.0,0.0,0.21,3.34,0.0,3.34,0.0742
D0183,2025-12-01,2.74,0.04,0.5,2.16,0.0,0.0,0.04,3.34,0.0,3.34,0.0779
D0183,2026-01-01,2.7,0.04,0.46,2.07,0.0,0.0,0.13,3.34,0.0,3.34,0.0818
D0183,2026-02-01,2.49,0.04,0.42,1.88,0.0,0.0,0.15,3.34,0.0,3.34,0.0858
D0183,2026-03-01,2.44,0.04,0.46,1.85,0.0,0.0,0.09,3.34,0.0,3.34,0.0901
D0183,2026-04-01,2.32,0.04,0.38,1.84,0.0,0.0,0.06,3.34,0.0,3.34,0.0948
D0183,2026-05-01,3.75,0.03,0.34,3.35,0.0,0.0,0.03,3.34,0.0,3.34,0.1047
D0183,2026-06-01,2.04,0.03,0.36,1.59,0.0,0.0,0.06,3.34,0.0,3.34,0.1102
D0183,2026-07-01,1.96,0.03,0.32,1.54,0.0,0.0,0.07,3.34,0.0,3.34,0.1161
D0185,2026-02-01,4.16,0.16,1.0,2.61,0.0,0.0,0.39,0.77,0.0,0.77,0.0071
D0185,2026-03-01,3.66,0.16,0.98,2.51,0.0,0.0,0.01,0.77,0.0,0.77,0.0073
D0185,2026-04-01,4.25,0.15,0.98,2.67,0.0,0.0,0.45,0.77,0.0,0.77,0.0075
D0185,2026-05-01,3.74,0.15,0.85,2.48,0.0,0.0,0.26,0.77,0.0,0.77,0.0077
D0185,2026-06-01,3.7,0.15,0.9,2.35,0.0,0.0,0.3,0.77,0.0,0.77,0.0079
D0185,2026-07-01,3.38,0.14,0.78,2.35,0.0,0.0,0.11,0.77,0.0,0.77,0.0081
D0187,2025-07-01,22.86,0.51,3.11,18.93,0.0,0.0,0.31,15.7,0.0,15.7,0.0487
D0187,2025-08-01,23.52,0.48,2.54,20.31,0.0,0.0,0.19,15.7,0.0,15.7,0.052
D0187,2025-09-01,19.95,0.45,2.83,15.89,0.0,0.0,0.78,15.7,0.0,15.7,0.0548
D0187,2025-10-01,20.37,0.43,2.11,17.34,0.0,0.0,0.49,15.7,0.0,15.7,0.0584
D0187,2025-11-01,19.17,0.4,2.03,16.1,0.0,0.0,0.64,15.7,0.0,15.7,0.0621
D0187,2025-12-01,18.29,0.38,2.09,14.63,0.0,0.0,1.19,15.7,0.0,15.7,0.0659
D0187,2026-01-01,17.27,0.35,1.93,14.87,0.0,0.0,0.12,15.7,0.0,15.7,0.0703
D0187,2026-02-01,16.94,0.33,2.14,14.08,0.0,0.0,0.39,15.7,0.0,15.7,0.075
D0187,2026-03-01,14.65,0.31,1.98,11.93,0.0,0.0,0.43,15.7,0.0,15.7,0.0796
D0187,2026-04-01,14.75,0.29,1.71,12.27,0.0,0.0,0.48,15.7,0.0,15.7,0.0849
D0187,2026-05-01,15.2,0.27,1.43,12.67,0.0,0.0,0.83,15.7,0.0,15.7,0.0911
D0187,2026-06-01,11.53,0.26,1.65,8.89,0.0,0.0,0.73,15.7,0.0,15.7,0.096
D0187,2026-07-01,11.68,0.24,1.42,9.41,0.0,0.0,0.61,15.7,0.0,15.7,0.1019
D0193,2025-07-01,2.89,0.05,0.39,2.39,0.0,0.0,0.06,3.62,0.0,3.62,0.0787
D0193,2025-08-01,2.6,0.05,0.37,2.16,0.0,0.0,0.02,3.62,0.0,3.62,0.0826
D0193,2025-09-01,2.31,0.04,0.35,1.78,0.0,0.0,0.14,3.62,0.0,3.62,0.0861
D0193,2025-10-01,2.19,0.04,0.33,1.81,0.0,0.0,0.01,3.62,0.0,3.62,0.09
D0193,2025-11-01,2.23,0.04,0.33,1.68,0.0,0.0,0.18,3.62,0.0,3.62,0.0939
D0193,2025-12-01,2.22,0.04,0.3,1.86,0.0,0.0,0.02,3.62,0.0,3.62,0.0987
D0193,2026-01-01,1.9,0.04,0.31,1.5,0.0,0.0,0.05,3.62,0.0,3.62,0.1029
D0193,2026-02-01,2.07,0.03,0.27,1.7,0.0,0.0,0.07,3.62,0.0,3.62,0.1081
D0193,2026-03-01,2.07,0.03,0.26,1.67,0.0,0.0,0.11,3.62,0.0,3.62,0.1138
D0193,2026-04-01,1.95,0.03,0.27,1.57,0.0,0.0,0.08,3.62,0.0,3.62,0.1197
D0193,2026-05-01,1.67,0.03,0.24,1.29,0.0,0.0,0.11,3.62,0.0,3.62,0.125
D0193,2026-06-01,1.73,0.03,0.26,1.38,0.0,0.0,0.06,3.62,0.0,3.62,0.1313
D0193,2026-07-01,1.68,0.03,0.22,1.37,0.0,0.0,0.06,3.62,0.0,3.62,0.1381
D0195,2026-05-01,9.29,0.21,1.33,7.57,0.0,0.0,0.18,0.64,0.0,0.64,0.0047
D0195,2026-06-01,9.28,0.2,1.31,7.53,0.0,0.0,0.24,0.64,0.0,0.64,0.005
D0195,2026-07-01,8.68,0.19,1.19,6.74,0.0,0.0,0.56,0.64,0.0,0.64,0.0053
D0196,2024-10-01,12.74,0.3,2.1,9.48,0.0,0.0,0.86,11.23,0.0,11.23,0.0531
D0196,2024-11-01,12.15,0.29,2.11,9.29,0.0,0.0,0.46,11.23,0.0,11.23,0.0555
D0196,2024-12-01,11.15,0.28,2.3,7.83,0.0,0.0,0.74,11.23,0.0,11.23,0.0578
D0196,2025-01-01,11.44,0.26,1.86,8.92,0.0,0.0,0.4,11.23,0.0,11.23,0.0606
D0196,2025-02-01,9.27,0.25,1.97,6.87,0.0,0.0,0.18,11.23,0.0,11.23,0.0629
D0196,2025-03-01,8.59,0.24,1.7,6.42,0.0,0.0,0.23,11.23,0.0,11.23,0.0652
D0196,2025-04-01,8.97,0.23,1.55,7.03,0.0,0.0,0.16,11.23,0.0,11.23,0.068
D0196,2025-05-01,9.58,0.22,1.73,7.56,0.0,0.0,0.07,11.23,0.0,11.23,0.0713
D0196,2025-06-01,8.75,0.21,1.7,6.78,0.0,0.0,0.06,11.23,0.0,11.23,0.0745
D0196,2025-07-01,8.75,0.2,1.46,6.76,0.0,0.0,0.33,11.23,0.0,11.23,0.078
D0196,2025-08-01,7.9,0.2,1.39,6.22,0.0,0.0,0.09,11.23,0.0,11.23,0.0815
D0196,2025-09-01,7.18,0.19,1.48,5.41,0.0,0.0,0.1,11.23,0.0,11.23,0.0848
D0196,2025-10-01,7.46,0.18,1.38,5.43,0.0,0.0,0.47,11.23,0.0,11.23,0.0884
D0196,2025-11-01,6.63,0.17,1.31,4.83,0.0,0.0,0.32,11.23,0.0,11.23,0.0919
D0196,2025-12-01,7.02,0.17,1.17,5.1,0.0,0.0,0.58,11.23,0.0,11.23,0.096
D0196,2026-01-01,6.29,0.16,1.15,4.81,0.0,0.0,0.17,11.23,0.0,11.23,0.1001
D0196,2026-02-01,5.62,0.15,1.15,4.32,0.0,0.0,0.0,11.23,0.0,11.23,0.1041
D0196,2026-03-01,5.72,0.15,1.14,4.31,0.0,0.0,0.12,11.23,0.0,11.23,0.1084
D0196,2026-04-01,6.23,0.14,0.94,4.77,0.0,0.0,0.38,11.23,0.0,11.23,0.1136
D0196,2026-05-01,5.34,0.13,1.04,3.87,0.0,0.0,0.3,11.23,0.0,11.23,0.1183
D0196,2026-06-01,5.11,0.13,1.06,3.56,0.0,0.0,0.36,11.23,0.0,11.23,0.1229
D0196,2026-07-01,4.77,0.12,0.95,3.6,0.0,0.0,0.1,11.23,0.0,11.23,0.1279
D0198,2025-12-01,5.66,0.04,0.71,4.65,0.0,0.0,0.26,0.0,0.0,0.0,0.0
D0198,2026-01-01,5.51,0.04,0.66,4.53,0.0,0.0,0.28,0.0,0.0,0.0,0.0
D0198,2026-02-01,4.9,0.04,0.71,3.99,0.0,0.0,0.16,0.0,0.0,0.0,0.0
D0198,2026-03-01,5.56,0.04,0.65,4.68,0.0,0.0,0.19,0.0,0.0,0.0,0.0
D0198,2026-04-01,4.25,0.04,0.62,3.5,0.0,0.0,0.09,0.0,0.0,0.0,0.0
D0198,2026-05-01,5.14,0.03,0.55,4.4,0.0,0.0,0.16,0.0,0.0,0.0,0.0
D0198,2026-06-01,3.65,0.03,0.51,2.79,0.0,0.0,0.32,0.0,0.0,0.0,0.0
D0198,2026-07-01,4.42,0.03,0.51,3.85,0.0,0.0,0.03,0.0,0.0,0.0,0.0
D0199,2024-08-01,13.19,0.08,1.82,10.54,0.0,0.0,0.75,7.43,0.0,7.43,0.0435
D0199,2024-09-01,11.69,0.08,1.54,9.32,0.0,0.0,0.75,7.43,0.0,7.43,0.046
D0199,2024-10-01,11.31,0.07,1.41,9.47,0.0,0.0,0.36,7.43,0.0,7.43,0.0489
D0199,2024-11-01,9.93,0.07,1.57,8.2,0.0,0.0,0.09,7.43,0.0,7.43,0.0517
D0199,2024-12-01,8.76,0.07,1.33,6.88,0.0,0.0,0.48,7.43,0.0,7.43,0.0543
D0199,2025-01-01,8.93,0.06,1.24,7.1,0.0,0.0,0.53,7.43,0.0,7.43,0.0572
D0199,2025-03-01,7.34,0.06,1.24,5.98,0.0,0.0,0.06,7.43,0.0,7.43,0.0633
D0199,2025-04-01,7.16,0.05,1.24,5.87,0.0,0.0,0.0,7.43,0.17,7.26,0.0651
D0199,2025-05-01,7.29,0.05,1.03,6.21,0.0,0.0,0.0,7.26,0.24,7.02,0.0667
D0199,2025-06-01,6.63,0.05,1.02,5.56,0.0,0.0,0.0,7.02,0.2,6.82,0.0684
D0199,2025-07-01,6.51,0.05,0.99,5.47,0.0,0.0,0.0,6.82,0.31,6.51,0.0691
D0199,2025-08-01,6.38,0.04,0.97,5.37,0.0,0.0,0.0,6.51,0.17,6.34,0.0714
D0199,2025-09-01,5.4,0.04,0.95,4.41,0.0,0.0,0.0,6.34,0.07,6.27,0.0743
D0199,2025-10-01,9.5,0.04,0.68,8.78,0.0,0.0,0.0,6.27,0.29,5.98,0.079
D0199,2025-11-01,4.53,0.03,0.69,3.81,0.0,0.0,0.0,5.98,0.18,5.8,0.0807
D0199,2025-12-01,4.43,0.03,0.67,3.57,0.0,0.0,0.16,5.8,0.0,5.8,0.085
D0199,2026-01-01,4.74,0.03,0.66,4.05,0.0,0.0,0.0,5.8,0.14,5.66,0.0881
D0199,2026-02-01,4.42,0.03,0.57,3.82,0.0,0.0,0.0,5.66,0.22,5.44,0.0901
D0201,2026-05-01,24.19,0.18,2.84,20.5,0.0,0.0,0.67,22.1,0.0,22.1,0.0776
D0201,2026-06-01,22.39,0.17,2.96,18.71,0.0,0.0,0.55,22.1,0.0,22.1,0.0831
D0201,2026-07-01,20.53,0.16,2.67,16.84,0.0,0.0,0.86,22.1,0.0,22.1,0.0887
D0202,2026-04-01,21.77,0.43,2.96,18.05,0.0,0.0,0.33,30.47,0.0,30.47,0.1161
D0202,2026-05-01,19.09,0.4,2.57,15.49,0.0,0.0,0.63,30.47,0.0,30.47,0.1234
D0202,2026-06-01,16.0,0.38,2.46,13.16,0.0,0.0,0.0,30.47,0.0,30.47,0.1303
D0202,2026-07-01,16.14,0.36,2.15,12.86,0.0,0.0,0.77,30.47,0.0,30.47,0.1379
D0203,2024-07-01,19.2,0.2,2.24,16.42,0.0,0.0,0.34,4.44,0.0,4.44,0.0161
D0203,2024-08-01,18.57,0.18,2.15,16.13,0.0,0.0,0.11,4.44,0.0,4.44,0.0171
D0203,2024-09-01,16.95,0.17,2.64,13.55,0.0,0.0,0.59,4.44,0.0,4.44,0.018
D0203,2024-10-01,15.94,0.17,2.23,13.45,0.0,0.0,0.09,4.44,0.0,4.44,0.0191
D0203,2024-11-01,19.22,0.15,2.22,16.28,0.0,0.0,0.57,4.44,0.0,4.44,0.0205
D0203,2024-12-01,14.83,0.14,1.71,12.53,0.0,0.0,0.45,4.44,0.0,4.44,0.0218
D0203,2025-01-01,14.07,0.14,1.71,11.64,0.0,0.0,0.58,4.44,0.0,4.44,0.0231
D0203,2025-02-01,12.69,0.13,1.47,10.27,0.0,0.0,0.82,4.44,0.0,4.44,0.0244
D0203,2025-03-01,11.69,0.12,1.34,9.42,0.0,0.0,0.81,4.44,0.0,4.44,0.0257
D0203,2025-04-01,12.12,0.12,1.52,9.85,0.0,0.0,0.63,4.44,0.0,4.44,0.0273
D0203,2025-05-01,10.68,0.11,1.41,8.42,0.0,0.0,0.74,4.44,0.0,4.44,0.0288
D0203,2025-06-01,9.53,0.1,1.12,7.73,0.0,0.0,0.58,4.44,0.0,4.44,0.0303
D0203,2025-07-01,9.28,0.1,1.41,7.41,0.0,0.0,0.36,4.44,0.0,4.44,0.0319
D0203,2025-08-01,9.47,0.09,1.19,8.01,0.0,0.0,0.18,4.44,0.0,4.44,0.0339
D0203,2025-09-01,9.18,0.09,1.29,7.45,0.0,0.0,0.35,4.44,0.0,4.44,0.0359
D0203,2025-10-01,8.28,0.08,1.06,6.99,0.0,0.0,0.15,4.44,0.0,4.44,0.0381
D0203,2025-11-01,8.09,0.08,1.14,6.7,0.0,0.0,0.17,4.44,0.0,4.44,0.0404
D0203,2025-12-01,7.82,0.07,0.94,6.38,0.0,0.0,0.43,4.44,0.0,4.44,0.0429
D0203,2026-01-01,6.9,0.07,0.88,5.74,0.0,0.0,0.21,4.44,0.0,4.44,0.0454
D0203,2026-02-01,6.36,0.07,0.94,5.11,0.0,0.0,0.24,4.44,0.0,4.44,0.0479
D0203,2026-03-01,6.19,0.06,0.81,5.26,0.0,0.0,0.06,4.44,0.0,4.44,0.0508
D0203,2026-04-01,6.16,0.06,0.69,5.02,0.0,0.0,0.39,4.44,0.0,4.44,0.0539
D0203,2026-05-01,5.17,0.06,0.67,4.14,0.0,0.0,0.3,4.44,0.0,4.44,0.0568
D0203,2026-06-01,5.05,0.05,0.68,4.3,0.0,0.0,0.02,4.44,0.0,4.44,0.0601
D0203,2026-07-01,4.77,0.05,0.66,4.0,0.0,0.0,0.06,4.44,0.0,4.44,0.0635
D0205,2024-08-01,6.47,0.07,1.1,5.14,0.0,0.0,0.16,11.49,0.0,11.49,0.1098
D0205,2024-09-01,6.05,0.06,0.96,4.77,0.0,0.0,0.26,11.49,0.0,11.49,0.115
D0205,2024-10-01,5.59,0.06,1.04,4.44,0.0,0.0,0.05,11.49,0.0,11.49,0.1204
D0205,2024-12-01,4.79,0.06,0.93,3.5,0.0,0.0,0.3,11.49,0.0,11.49,0.1294
D0205,2025-01-01,4.79,0.06,1.0,3.58,0.0,0.0,0.15,11.49,0.0,11.49,0.1348
D0205,2025-02-01,4.05,0.05,0.82,2.9,0.0,0.0,0.28,11.49,0.0,11.49,0.1396
D0205,2025-03-01,4.52,0.05,0.85,3.32,0.0,0.0,0.3,11.49,0.0,11.49,0.1455
D0205,2025-04-01,3.58,0.05,0.78,2.75,0.0,0.0,0.0,11.49,0.04,11.45,0.1502
D0205,2025-06-01,4.29,0.05,0.79,3.28,0.0,0.0,0.17,11.45,0.0,11.45,0.1636
D0205,2025-07-01,3.19,0.04,0.65,2.5,0.0,0.0,0.0,11.45,0.12,11.33,0.1679
D0205,2025-08-01,3.35,0.04,0.66,2.65,0.0,0.0,0.0,11.33,0.1,11.23,0.1732
D0205,2025-09-01,3.14,0.04,0.74,2.27,0.0,0.0,0.09,11.23,0.0,11.23,0.1795
D0205,2025-10-01,3.33,0.04,0.61,2.42,0.0,0.0,0.26,11.23,0.0,11.23,0.1868
D0205,2025-11-01,3.43,0.04,0.62,2.61,0.0,0.0,0.16,11.23,0.0,11.23,0.1952
D0205,2025-12-01,3.23,0.04,0.53,2.39,0.0,0.0,0.27,11.23,0.0,11.23,0.2037
D0205,2026-01-01,2.7,0.03,0.48,2.12,0.0,0.0,0.07,11.23,0.0,11.23,0.2118
D0205,2026-02-01,2.6,0.03,0.53,1.93,0.0,0.0,0.11,11.23,0.0,11.23,0.2199
D0205,2026-03-01,3.19,0.03,0.5,2.42,0.0,0.0,0.24,11.23,0.0,11.23,0.2308
D0205,2026-04-01,2.95,0.03,0.48,2.23,0.0,0.0,0.21,11.23,0.0,11.23,0.2419
D0205,2026-05-01,2.61,0.03,0.52,2.02,0.0,0.0,0.04,11.23,0.0,11.23,0.2529
D0205,2026-06-01,2.63,0.03,0.45,1.94,0.0,0.0,0.21,11.23,0.0,11.23,0.2644
D0205,2026-07-01,2.02,0.03,0.41,1.54,0.0,0.0,0.04,11.23,0.0,11.23,0.2744
D0208,2025-04-01,3.23,0.05,0.56,2.51,0.0,0.0,0.11,5.33,0.0,5.33,0.1008
D0208,2025-05-01,2.85,0.05,0.52,2.21,0.0,0.0,0.07,5.33,0.0,5.33,0.1052
D0208,2025-06-01,3.0,0.05,0.45,2.39,0.0,0.0,0.11,5.33,0.0,5.33,0.1104
D0208,2025-07-01,5.08,0.04,0.45,4.48,0.0,0.0,0.11,5.33,0.0,5.33,0.1217
D0208,2025-08-01,2.55,0.04,0.37,2.06,0.0,0.0,0.08,5.33,0.0,5.33,0.1277
D0208,2025-09-01,2.39,0.04,0.36,1.95,0.0,0.0,0.04,5.33,0.0,5.33,0.1339
D0208,2025-10-01,2.3,0.04,0.38,1.79,0.0,0.0,0.09,5.33,0.0,5.33,0.1402
D0208,2025-11-01,2.19,0.03,0.36,1.68,0.0,0.0,0.12,5.33,0.0,5.33,0.1467
D0208,2025-12-01,2.16,0.03,0.33,1.7,0.0,0.0,0.1,5.33,0.0,5.33,0.1539
D0208,2026-01-01,2.02,0.03,0.3,1.57,0.0,0.0,0.12,5.33,0.0,5.33,0.1612
D0208,2026-02-01,1.85,0.03,0.35,1.39,0.0,0.0,0.08,5.33,0.0,5.33,0.1683
D0208,2026-03-01,1.72,0.03,0.28,1.38,0.0,0.0,0.03,5.33,0.0,5.33,0.176
D0208,2026-04-01,1.72,0.03,0.28,1.29,0.0,0.0,0.12,5.33,0.0,5.33,0.1838
D0208,2026-05-01,1.78,0.03,0.28,1.36,0.0,0.0,0.11,5.33,0.0,5.33,0.1928
D0209,2025-08-01,6.3,0.05,1.08,4.92,0.0,0.0,0.25,7.78,0.0,7.78,0.0703
D0209,2025-09-01,5.02,0.05,0.9,3.85,0.0,0.0,0.22,7.78,0.0,7.78,0.0728
D0209,2025-10-01,5.14,0.05,0.88,3.85,0.0,0.0,0.36,7.78,0.0,7.78,0.0755
D0209,2025-11-01,10.1,0.04,0.73,8.87,0.0,0.0,0.46,7.78,0.0,7.78,0.0826
D0209,2025-12-01,5.08,0.04,0.76,4.2,0.0,0.0,0.08,7.78,0.0,7.78,0.0865
D0209,2026-01-01,3.95,0.04,0.76,2.85,0.0,0.0,0.3,7.78,0.0,7.78,0.0893
D0209,2026-02-01,4.59,0.04,0.8,3.45,0.0,0.0,0.3,7.78,0.0,7.78,0.093
D0209,2026-03-01,4.65,0.03,0.71,3.91,0.0,0.0,0.0,7.78,0.15,7.63,0.0957
D0209,2026-04-01,4.05,0.03,0.74,3.12,0.0,0.0,0.16,7.63,0.0,7.63,0.0996
D0209,2026-05-01,3.38,0.03,0.54,2.7,0.0,0.0,0.11,7.63,0.0,7.63,0.1032
D0209,2026-06-01,4.09,0.03,0.62,3.23,0.0,0.0,0.21,7.63,0.0,7.63,0.108
D0209,2026-07-01,3.4,0.03,0.52,2.85,0.0,0.0,0.0,7.63,0.06,7.57,0.1116
D0213,2026-01-01,4.12,0.03,0.55,3.29,0.0,0.0,0.25,3.84,0.0,3.84,0.069
D0213,2026-02-01,3.4,0.03,0.61,2.65,0.0,0.0,0.11,3.84,0.0,3.84,0.0725
D0213,2026-03-01,3.79,0.03,0.53,3.05,0.0,0.0,0.18,3.84,0.0,3.84,0.0769
D0213,2026-04-01,3.36,0.03,0.51,2.66,0.0,0.0,0.16,3.84,0.0,3.84,0.0812
D0213,2026-05-01,3.18,0.02,0.44,2.61,0.0,0.0,0.11,3.84,0.0,3.84,0.0859
D0213,2026-06-01,3.2,0.02,0.44,2.56,0.0,0.0,0.18,3.84,0.0,3.84,0.0912
D0213,2026-07-01,2.48,0.02,0.42,1.97,0.0,0.0,0.07,3.84,0.0,3.84,0.0956
D0215,2024-07-01,14.75,0.32,2.14,11.28,0.0,0.0,1.01,21.22,0.0,21.22,0.0819
D0215,2024-08-01,15.33,0.31,1.96,11.94,0.0,0.0,1.12,21.22,0.0,21.22,0.0859
D0215,2024-09-01,12.47,0.3,2.01,9.56,0.0,0.0,0.6,21.22,0.0,21.22,0.0894
D0215,2024-10-01,11.22,0.29,2.09,8.44,0.0,0.0,0.4,21.22,0.0,21.22,0.0926
D0215,2024-11-01,14.0,0.27,2.15,11.21,0.0,0.0,0.37,21.22,0.0,21.22,0.0974
D0215,2024-12-01,13.43,0.26,1.95,10.75,0.0,0.0,0.47,21.22,0.0,21.22,0.1025
D0215,2025-02-01,9.89,0.24,1.69,7.28,0.0,0.0,0.68,21.22,0.0,21.22,0.1108
D0215,2025-03-01,12.3,0.23,1.88,9.38,0.0,0.0,0.81,21.22,0.0,21.22,0.1165
D0215,2025-04-01,9.87,0.22,1.56,7.77,0.0,0.0,0.32,21.22,0.0,21.22,0.1217
D0215,2025-05-01,8.52,0.21,1.67,6.52,0.0,0.0,0.12,21.22,0.0,21.22,0.1264
D0215,2025-06-01,8.48,0.2,1.41,6.38,0.0,0.0,0.49,21.22,0.0,21.22,0.1314
D0217,2024-10-01,20.75,0.42,2.98,15.92,0.0,0.0,1.43,20.71,0.0,20.71,0.0699
D0217,2024-11-01,18.74,0.4,2.87,14.76,0.0,0.0,0.71,20.71,0.0,20.71,0.0735
D0217,2024-12-01,17.54,0.38,2.68,13.93,0.0,0.0,0.55,20.71,0.0,20.71,0.0773
D0217,2025-01-01,15.99,0.36,2.2,12.75,0.0,0.0,0.68,20.71,0.0,20.71,0.0812
D0217,2025-02-01,14.93,0.34,2.38,11.38,0.0,0.0,0.83,20.71,0.0,20.71,0.085
D0217,2025-03-01,16.55,0.33,2.43,12.86,0.0,0.0,0.93,20.71,0.0,20.71,0.0897
D0217,2025-04-01,14.43,0.31,2.18,10.94,0.0,0.0,1.0,20.71,0.0,20.71,0.0942
D0217,2025-05-01,12.72,0.3,1.96,10.26,0.0,0.0,0.2,20.71,0.0,20.71,0.0988
D0217,2025-06-01,13.0,0.28,2.06,10.37,0.0,0.0,0.29,20.71,0.0,20.71,0.104
D0217,2025-07-01,13.07,0.27,1.8,10.49,0.0,0.0,0.51,20.71,0.0,20.71,0.1097
D0217,2025-08-01,10.99,0.25,1.71,8.52,0.0,0.0,0.51,20.71,0.0,20.71,0.1149
D0217,2025-09-01,10.24,0.24,1.72,8.14,0.0,0.0,0.14,20.71,0.0,20.71,0.1204
D0217,2025-10-01,10.89,0.23,1.65,8.39,0.0,0.0,0.62,20.71,0.0,20.71,0.1265
D0217,2025-11-01,9.86,0.22,1.59,7.36,0.0,0.0,0.69,20.71,0.0,20.71,0.1325
D0217,2025-12-01,10.28,0.21,1.56,8.23,0.0,0.0,0.28,20.71,0.0,20.71,0.1399
D0217,2026-01-01,9.74,0.2,1.41,7.93,0.0,0.0,0.2,20.71,0.0,20.71,0.1478
D0217,2026-02-01,7.9,0.19,1.27,6.26,0.0,0.0,0.18,20.71,0.0,20.71,0.1547
D0217,2026-03-01,8.51,0.18,1.34,6.78,0.0,0.0,0.21,20.71,0.0,20.71,0.1629
D0217,2026-04-01,8.24,0.17,1.29,6.67,0.0,0.0,0.11,20.71,0.0,20.71,0.172
D0217,2026-05-01,6.83,0.16,1.06,5.13,0.0,0.0,0.48,20.71,0.0,20.71,0.1796
D0217,2026-06-01,6.45,0.16,1.05,5.03,0.0,0.0,0.21,20.71,0.0,20.71,0.1878
D0217,2026-07-01,6.13,0.15,0.97,4.67,0.0,0.0,0.34,20.71,0.0,20.71,0.1961
D0218,2025-03-01,10.29,0.23,1.88,8.03,0.0,0.0,0.15,24.5,0.0,24.5,0.1233
D0218,2025-04-01,9.52,0.22,1.65,6.7,0.0,0.0,0.95,24.5,0.0,24.5,0.1276
D0218,2025-05-01,8.61,0.21,1.93,5.71,0.0,0.0,0.76,24.5,0.0,24.5,0.1315
D0218,2025-06-01,7.81,0.21,1.78,5.66,0.0,0.0,0.16,24.5,0.0,24.5,0.1356
D0218,2025-07-01,7.74,0.2,1.83,5.42,0.0,0.0,0.29,24.5,0.0,24.5,0.1398
D0218,2025-08-01,8.26,0.19,1.8,5.46,0.0,0.0,0.81,24.5,0.0,24.5,0.1443
D0218,2025-10-01,7.65,0.18,1.47,5.56,0.0,0.0,0.44,24.5,0.0,24.5,0.1554
D0218,2025-11-01,8.07,0.17,1.44,5.77,0.0,0.0,0.69,24.5,0.0,24.5,0.1613
D0218,2025-12-01,7.36,0.17,1.57,4.95,0.0,0.0,0.67,24.5,0.0,24.5,0.1668
D0218,2026-01-01,6.98,0.16,1.48,4.8,0.0,0.0,0.54,24.5,0.0,24.5,0.1724
D0218,2026-02-01,6.81,0.16,1.33,4.82,0.0,0.0,0.5,24.5,0.0,24.5,0.1785
D0219,2025-06-01,15.56,0.4,2.55,11.19,0.0,0.0,1.42,10.81,0.0,10.81,0.0365
D0219,2025-07-01,14.68,0.38,2.87,10.81,0.0,0.0,0.62,10.81,0.0,10.81,0.0379
D0219,2025-08-01,13.97,0.37,2.67,10.37,0.0,0.0,0.56,10.81,0.0,10.81,0.0393
D0219,2025-09-01,13.76,0.36,2.39,10.0,0.0,0.0,1.01,10.81,0.0,10.81,0.0408
D0219,2025-10-01,13.33,0.34,2.61,9.63,0.0,0.0,0.75,10.81,0.0,10.81,0.0424
D0219,2025-11-01,11.94,0.33,2.26,9.35,0.0,0.0,0.0,10.81,0.0,10.81,0.044
D0219,2025-12-01,12.6,0.32,2.4,8.89,0.0,0.0,0.99,10.81,0.0,10.81,0.0456
D0219,2026-01-01,11.6,0.31,2.05,8.66,0.0,0.0,0.58,10.81,0.0,10.81,0.0474
D0219,2026-02-01,11.38,0.3,1.84,8.34,0.0,0.0,0.9,10.81,0.0,10.81,0.0492
D0219,2026-03-01,11.14,0.29,1.84,8.0,0.0,0.0,1.01,10.81,0.0,10.81,0.051
D0219,2026-04-01,10.16,0.28,1.81,7.76,0.0,0.0,0.31,10.81,0.0,10.81,0.053
D0219,2026-05-01,9.8,0.27,1.56,7.49,0.0,0.0,0.48,10.81,0.0,10.81,0.055
D0219,2026-06-01,9.03,0.26,1.49,7.19,0.0,0.0,0.09,10.81,0.0,10.81,0.0571
D0219,2026-07-01,13.54,0.24,1.67,11.49,0.0,0.0,0.14,10.81,0.0,10.81,0.0607
D0222,2024-11-01,0.41,0.01,0.0,0.0,0.09,0.28,0.03,0.3,0.0,0.3,
D0222,2024-12-01,0.41,0.01,0.0,0.0,0.09,0.28,0.03,0.3,0.0,0.3,
D0222,2025-01-01,0.4,0.01,0.0,0.0,0.08,0.27,0.04,0.3,0.0,0.3,
D0222,2025-02-01,0.38,0.01,0.0,0.0,0.08,0.27,0.02,0.3,0.0,0.3,
D0222,2025-03-01,0.36,0.01,0.0,0.0,0.08,0.26,0.01,0.3,0.0,0.3,
D0222,2025-04-01,0.35,0.01,0.0,0.0,0.07,0.26,0.01,0.3,0.0,0.3,
D0222,2025-05-01,0.3,0.01,0.0,0.0,0.07,0.22,0.0,0.3,0.0,0.3,
D0222,2025-06-01,0.3,0.01,0.0,0.0,0.06,0.21,0.02,0.3,0.0,0.3,
D0222,2025-07-01,0.33,0.01,0.0,0.0,0.07,0.23,0.02,0.3,0.0,0.3,
D0222,2025-08-01,0.29,0.01,0.0,0.0,0.07,0.21,0.0,0.3,0.0,0.3,
