deal_id,month,pos_0dpd,pos_1_30dpd,pos_31_60dpd,pos_61_90dpd,pos_90plus_dpd,cumulative_default_amount
D0100,2026-01-01,102.56,2.0,0.77,0.34,0.21,0.01
D0100,2026-02-01,95.97,1.87,0.72,0.34,0.28,0.02
D0100,2026-03-01,92.56,1.81,0.7,0.34,0.35,0.04
D0100,2026-04-01,88.24,1.72,0.66,0.33,0.41,0.05
D0100,2026-05-01,84.13,1.64,0.63,0.32,0.46,0.07
D0100,2026-06-01,80.34,1.57,0.61,0.31,0.5,0.09
D0100,2026-07-01,86.05,1.68,0.65,0.33,0.6,0.12
D0101,2025-06-01,222.47,3.39,0.0,0.0,0.0,0.0
D0101,2025-07-01,190.82,3.55,0.64,0.0,0.0,0.0
D0101,2025-08-01,177.04,3.43,0.99,0.13,0.0,0.0
D0101,2025-09-01,191.9,3.74,1.28,0.32,0.04,0.0
D0101,2025-10-01,179.15,3.5,1.28,0.43,0.12,0.0
D0101,2025-11-01,159.91,3.12,1.18,0.47,0.21,0.01
D0101,2025-12-01,159.52,3.11,1.19,0.53,0.33,0.02
D0101,2026-01-01,137.26,2.68,1.03,0.49,0.4,0.03
D0101,2026-02-01,141.54,2.76,1.07,0.52,0.53,0.05
D0101,2026-03-01,139.14,2.71,1.05,0.52,0.64,0.08
D0101,2026-04-01,131.97,2.57,0.99,0.5,0.72,0.11
D0101,2026-05-01,114.79,2.24,0.87,0.44,0.71,0.14
D0101,2026-06-01,109.62,2.14,0.83,0.42,0.77,0.17
D0101,2026-07-01,112.53,2.19,0.85,0.43,0.87,0.21
D0102,2026-03-01,288.31,4.39,0.0,0.0,0.0,0.0
D0102,2026-04-01,273.67,5.1,0.92,0.0,0.0,0.0
D0102,2026-05-01,291.38,5.64,1.62,0.22,0.0,0.0
D0102,2026-06-01,258.67,5.04,1.72,0.43,0.05,0.0
D0102,2026-07-01,245.89,4.8,1.76,0.59,0.16,0.0
D0103,2025-01-01,161.82,7.63,0.0,0.0,0.0,0.0
D0103,2025-02-01,154.91,10.27,3.18,0.0,0.0,0.0
D0103,2025-03-01,145.82,10.77,5.74,1.3,0.0,0.0
D0103,2025-04-01,143.22,10.98,7.47,3.07,0.63,0.0
D0103,2025-06-01,125.96,9.78,7.54,4.16,1.84,0.06
D0103,2025-07-01,121.08,9.43,7.75,5.08,3.6,0.24
D0103,2025-08-01,116.44,9.06,7.7,5.6,5.58,0.59
D0103,2025-09-01,123.71,9.6,8.29,6.41,8.34,1.2
D0103,2025-10-01,108.02,8.35,7.26,5.83,9.4,1.94
D0103,2025-11-01,110.62,8.53,7.42,6.08,11.7,2.91
D0103,2025-12-01,109.7,8.43,7.33,6.06,13.51,4.09
D0103,2026-01-01,103.84,7.95,6.9,5.73,14.43,5.38
D0103,2026-02-01,98.23,3.01,4.19,4.25,13.59,6.02
D0103,2026-03-01,99.8,2.14,2.43,3.3,13.91,6.69
D0103,2026-04-01,110.6,2.17,1.65,2.63,15.4,7.45
D0103,2026-05-01,98.36,1.9,1.04,1.64,13.51,8.13
D0103,2026-06-01,107.91,2.08,0.94,1.26,14.46,8.86
D0103,2026-07-01,99.11,1.91,0.79,0.85,12.85,9.52
D0104,2025-06-01,176.26,2.68,0.0,0.0,0.0,0.0
D0104,2025-07-01,179.25,3.34,0.6,0.0,0.0,0.0
D0104,2025-08-01,158.09,3.06,0.88,0.12,0.0,0.0
D0104,2025-09-01,140.67,2.74,0.94,0.23,0.03,0.0
D0104,2025-10-01,134.4,2.62,0.96,0.32,0.09,0.0
D0104,2025-11-01,135.15,2.64,1.0,0.4,0.18,0.01
D0104,2025-12-01,124.13,2.42,0.93,0.41,0.26,0.01
D0104,2026-01-01,119.51,2.33,0.9,0.42,0.35,0.03
D0104,2026-02-01,115.97,2.26,0.87,0.43,0.43,0.04
D0104,2026-03-01,107.1,2.09,0.81,0.4,0.49,0.06
D0104,2026-04-01,96.46,1.88,0.73,0.37,0.52,0.09
D0104,2026-05-01,98.84,1.93,0.75,0.38,0.61,0.11
D0104,2026-06-01,86.35,1.68,0.65,0.33,0.6,0.14
D0104,2026-07-01,80.33,1.57,0.61,0.31,0.62,0.17
D0105,2025-09-01,134.17,2.04,0.0,0.0,0.0,0.0
D0105,2025-10-01,120.62,2.25,0.41,0.0,0.0,0.0
D0105,2025-11-01,119.55,2.31,0.67,0.09,0.0,0.0
D0105,2025-12-01,115.34,2.25,0.77,0.19,0.02,0.0
D0105,2026-01-01,97.97,1.91,0.7,0.24,0.06,0.0
D0105,2026-02-01,104.06,2.03,0.77,0.31,0.14,0.0
D0105,2026-03-01,90.78,1.77,0.68,0.3,0.19,0.01
D0105,2026-04-01,85.66,1.67,0.64,0.3,0.25,0.02
D0105,2026-05-01,79.96,1.56,0.6,0.29,0.3,0.03
D0105,2026-06-01,82.95,1.62,0.63,0.31,0.38,0.05
D0105,2026-07-01,76.24,1.49,0.57,0.29,0.41,0.06
D0106,2025-04-01,79.52,3.75,0.0,0.0,0.0,0.0
D0106,2025-05-01,77.06,5.11,1.58,0.0,0.0,0.0
D0106,2025-06-01,70.2,5.18,2.76,0.63,0.0,0.0
D0106,2025-07-01,65.57,5.03,3.42,1.4,0.29,0.0
D0106,2025-08-01,61.17,4.75,3.66,2.02,0.89,0.03
D0106,2025-09-01,59.2,4.61,3.79,2.48,1.76,0.12
D0106,2025-10-01,56.49,4.4,3.74,2.71,2.7,0.29
D0106,2025-11-01,52.78,4.1,3.54,2.74,3.56,0.55
D0106,2025-12-01,47.22,3.65,3.17,2.55,4.11,0.87
D0106,2026-01-01,44.49,3.43,2.99,2.44,4.71,1.26
D0106,2026-02-01,45.37,3.49,3.03,2.51,5.59,1.75
D0106,2026-03-01,41.48,3.18,2.75,2.29,5.76,2.27
D0106,2026-04-01,38.61,2.95,2.55,2.12,5.91,2.81
D0106,2026-05-01,36.83,2.81,2.42,2.01,6.1,3.38
D0106,2026-06-01,37.39,2.84,2.44,2.03,6.6,4.0
D0106,2026-07-01,34.76,2.64,2.26,1.87,6.46,4.62
D0107,2024-04-01,65.38,1.0,0.0,0.0,0.0,0.0
D0107,2024-05-01,63.02,1.17,0.21,0.0,0.0,0.0
D0107,2024-06-01,58.87,1.14,0.33,0.04,0.0,0.0
D0107,2024-07-01,60.21,1.17,0.4,0.1,0.01,0.0
D0107,2024-08-01,53.36,1.04,0.38,0.13,0.04,0.0
D0107,2024-09-01,50.11,0.98,0.37,0.15,0.07,0.0
D0107,2024-10-01,52.86,1.03,0.4,0.18,0.11,0.01
D0107,2024-11-01,52.86,1.03,0.4,0.19,0.15,0.01
D0107,2024-12-01,47.92,0.93,0.36,0.18,0.18,0.02
D0107,2025-01-01,47.31,0.92,0.36,0.18,0.22,0.03
D0107,2025-02-01,42.9,0.84,0.32,0.16,0.23,0.04
D0107,2025-03-01,38.74,0.76,0.29,0.15,0.24,0.05
D0107,2025-04-01,38.62,0.75,0.29,0.15,0.27,0.06
D0107,2025-05-01,37.31,0.73,0.28,0.14,0.29,0.07
D0107,2025-06-01,34.8,0.68,0.26,0.13,0.29,0.09
D0107,2025-07-01,37.9,0.74,0.29,0.15,0.34,0.1
D0107,2025-08-01,35.58,0.69,0.27,0.14,0.35,0.12
D0107,2025-09-01,33.84,0.66,0.25,0.13,0.35,0.13
D0107,2025-10-01,30.11,0.59,0.23,0.12,0.33,0.15
D0107,2025-11-01,29.34,0.57,0.22,0.11,0.34,0.17
D0107,2025-12-01,28.04,0.55,0.21,0.11,0.33,0.18
D0107,2026-01-01,29.69,0.58,0.22,0.11,0.37,0.2
D0107,2026-02-01,27.35,0.53,0.21,0.11,0.35,0.22
D0107,2026-03-01,24.76,0.48,0.19,0.1,0.33,0.23
D0107,2026-04-01,26.6,0.52,0.2,0.1,0.37,0.25
D0107,2026-05-01,22.75,0.44,0.17,0.09,0.32,0.27
D0107,2026-06-01,24.04,0.47,0.18,0.09,0.35,0.28
D0107,2026-07-01,23.06,0.45,0.17,0.09,0.34,0.3
D0108,2024-06-01,108.18,1.65,0.0,0.0,0.0,0.0
D0108,2024-07-01,106.71,1.99,0.36,0.0,0.0,0.0
D0108,2024-08-01,95.08,1.84,0.53,0.07,0.0,0.0
D0108,2024-09-01,97.4,1.9,0.65,0.16,0.02,0.0
D0108,2024-10-01,86.5,1.69,0.62,0.21,0.06,0.0
D0108,2024-11-01,83.09,1.62,0.61,0.25,0.11,0.0
D0108,2024-12-01,85.24,1.66,0.64,0.28,0.18,0.01
D0108,2025-01-01,78.12,1.52,0.59,0.28,0.23,0.02
D0108,2025-02-01,73.52,1.43,0.55,0.27,0.28,0.03
D0108,2025-03-01,72.04,1.41,0.54,0.27,0.33,0.04
D0108,2025-04-01,64.02,1.25,0.48,0.24,0.35,0.06
D0108,2025-05-01,60.94,1.19,0.46,0.23,0.38,0.07
D0108,2025-06-01,61.93,1.21,0.47,0.24,0.43,0.09
D0108,2025-07-01,61.01,1.19,0.46,0.23,0.47,0.11
D0108,2025-08-01,56.84,1.11,0.43,0.22,0.48,0.14
D0108,2025-09-01,53.63,1.05,0.4,0.21,0.49,0.16
D0108,2025-10-01,47.41,0.92,0.36,0.18,0.46,0.18
D0108,2025-11-01,47.51,0.93,0.36,0.18,0.49,0.2
D0108,2026-01-01,45.79,0.89,0.34,0.18,0.5,0.23
D0108,2026-02-01,40.06,0.78,0.3,0.15,0.46,0.25
D0108,2026-03-01,38.38,0.75,0.29,0.15,0.46,0.27
D0108,2026-04-01,40.32,0.79,0.3,0.16,0.5,0.29
D0108,2026-05-01,35.02,0.68,0.26,0.14,0.45,0.32
D0108,2026-06-01,36.41,0.71,0.27,0.14,0.49,0.34
D0108,2026-07-01,36.63,0.71,0.28,0.14,0.5,0.36
D0109,2025-12-01,323.6,4.93,0.0,0.0,0.0,0.0
D0109,2026-01-01,322.92,6.01,1.09,0.0,0.0,0.0
D0109,2026-02-01,309.25,5.99,1.72,0.23,0.0,0.0
D0109,2026-03-01,270.86,5.28,1.81,0.45,0.06,0.0
D0109,2026-04-01,265.27,5.18,1.9,0.64,0.18,0.0
D0109,2026-05-01,250.61,4.89,1.85,0.74,0.33,0.01
D0109,2026-06-01,233.41,4.55,1.75,0.77,0.48,0.03
D0109,2026-07-01,207.54,4.05,1.56,0.73,0.6,0.05
D0110,2025-12-01,158.88,7.49,0.0,0.0,0.0,0.0
D0110,2026-01-01,154.92,10.27,3.18,0.0,0.0,0.0
D0110,2026-02-01,138.01,10.19,5.43,1.23,0.0,0.0
D0110,2026-03-01,119.01,9.13,6.21,2.55,0.52,0.0
D0110,2026-04-01,121.13,9.41,7.25,4.0,1.77,0.05
D0110,2026-05-01,102.79,8.01,6.58,4.31,3.05,0.21
D0110,2026-06-01,100.94,7.85,6.68,4.85,4.83,0.51
D0110,2026-07-01,89.64,6.96,6.01,4.65,6.05,0.95
D0111,2025-06-01,132.67,2.02,0.0,0.0,0.0,0.0
D0111,2025-07-01,122.02,2.27,0.41,0.0,0.0,0.0
D0111,2025-08-01,118.74,2.3,0.66,0.09,0.0,0.0
D0111,2025-09-01,113.06,2.2,0.75,0.19,0.02,0.0
D0111,2025-10-01,110.05,2.15,0.79,0.27,0.07,0.0
D0111,2025-11-01,95.87,1.87,0.71,0.28,0.13,0.0
D0111,2025-12-01,91.39,1.78,0.68,0.3,0.19,0.01
D0111,2026-01-01,90.4,1.76,0.68,0.32,0.26,0.02
D0111,2026-02-01,88.91,1.73,0.67,0.33,0.33,0.03
D0111,2026-03-01,77.14,1.5,0.58,0.29,0.35,0.05
D0111,2026-04-01,73.8,1.44,0.56,0.28,0.4,0.06
D0111,2026-05-01,73.43,1.43,0.55,0.28,0.46,0.08
D0111,2026-06-01,65.64,1.28,0.49,0.25,0.46,0.1
D0111,2026-07-01,63.11,1.23,0.48,0.24,0.49,0.13
D0112,2025-08-01,205.96,3.14,0.0,0.0,0.0,0.0
D0112,2025-09-01,194.84,3.63,0.66,0.0,0.0,0.0
D0112,2025-10-01,187.93,3.64,1.05,0.14,0.0,0.0
D0112,2025-11-01,157.44,3.07,1.05,0.26,0.03,0.0
D0112,2025-12-01,152.95,2.99,1.1,0.37,0.1,0.0
D0112,2026-01-01,148.92,2.91,1.1,0.44,0.19,0.01
D0112,2026-02-01,130.14,2.54,0.97,0.43,0.27,0.02
D0112,2026-03-01,123.22,2.4,0.93,0.44,0.36,0.03
D0112,2026-04-01,120.13,2.34,0.9,0.44,0.45,0.05
D0112,2026-05-01,113.72,2.22,0.86,0.43,0.52,0.07
D0112,2026-06-01,113.48,2.21,0.86,0.43,0.62,0.09
D0112,2026-07-01,97.94,1.91,0.74,0.37,0.61,0.12
D0113,2025-12-01,231.94,3.53,0.0,0.0,0.0,0.0
D0113,2026-01-01,247.96,4.62,0.84,0.0,0.0,0.0
D0113,2026-02-01,228.87,4.43,1.27,0.17,0.0,0.0
D0113,2026-03-01,226.62,4.42,1.51,0.37,0.05,0.0
D0113,2026-04-01,196.16,3.83,1.41,0.47,0.13,0.0
D0113,2026-05-01,181.87,3.55,1.34,0.54,0.24,0.01
D0113,2026-06-01,190.89,3.72,1.43,0.63,0.4,0.02
D0113,2026-07-01,177.38,3.46,1.33,0.63,0.51,0.04
D0114,2024-05-01,306.23,4.66,0.0,0.0,0.0,0.0
D0114,2024-06-01,307.76,5.73,1.04,0.0,0.0,0.0
D0114,2024-07-01,286.04,5.54,1.59,0.21,0.0,0.0
D0114,2024-08-01,262.05,5.11,1.75,0.43,0.05,0.0
D0114,2024-09-01,256.78,5.01,1.84,0.62,0.17,0.0
D0114,2024-10-01,247.36,4.83,1.83,0.73,0.32,0.01
D0114,2024-11-01,242.94,4.74,1.82,0.81,0.5,0.03
D0114,2025-01-01,249.18,4.86,1.87,0.88,0.72,0.05
D0114,2025-02-01,247.24,4.82,1.86,0.91,0.93,0.09
D0114,2025-03-01,230.42,4.49,1.74,0.87,1.06,0.13
D0114,2025-04-01,228.73,4.46,1.72,0.87,1.24,0.18
D0114,2025-05-01,226.41,4.42,1.71,0.87,1.41,0.25
D0114,2025-06-01,198.2,3.86,1.49,0.76,1.38,0.31
D0114,2025-07-01,206.05,4.02,1.55,0.79,1.59,0.38
D0114,2025-08-01,193.21,3.77,1.46,0.74,1.63,0.45
D0114,2025-09-01,203.62,3.97,1.53,0.79,1.85,0.54
D0114,2025-10-01,177.81,3.47,1.34,0.69,1.73,0.62
D0114,2025-11-01,181.35,3.54,1.37,0.7,1.87,0.71
D0114,2025-12-01,174.91,3.41,1.32,0.68,1.9,0.8
D0114,2026-01-01,162.61,3.17,1.22,0.63,1.86,0.89
D0114,2026-03-01,152.2,2.97,1.15,0.59,1.82,0.97
D0114,2026-04-01,151.48,2.95,1.14,0.58,1.88,1.06
D0114,2026-05-01,143.9,2.8,1.08,0.56,1.86,1.15
D0114,2026-06-01,143.42,2.8,1.08,0.55,1.91,1.25
D0114,2026-07-01,143.73,2.8,1.08,0.55,1.98,1.34
D0115,2024-10-01,82.44,1.26,0.0,0.0,0.0,0.0
D0115,2024-11-01,73.92,1.38,0.25,0.0,0.0,0.0
D0115,2024-12-01,74.12,1.43,0.41,0.06,0.0,0.0
D0115,2025-01-01,65.15,1.27,0.43,0.11,0.01,0.0
D0115,2025-02-01,68.53,1.34,0.49,0.17,0.05,0.0
D0115,2025-03-01,59.32,1.16,0.44,0.18,0.08,0.0
D0115,2025-05-01,59.83,1.17,0.45,0.2,0.12,0.01
D0115,2025-06-01,53.82,1.05,0.4,0.19,0.16,0.01
D0115,2025-07-01,50.96,0.99,0.38,0.19,0.19,0.02
D0115,2025-08-01,48.24,0.94,0.36,0.18,0.22,0.03
D0115,2025-09-01,45.93,0.9,0.35,0.17,0.25,0.04
D0115,2025-10-01,41.69,0.81,0.31,0.16,0.26,0.05
D0115,2025-11-01,40.84,0.8,0.31,0.16,0.29,0.06
D0115,2025-12-01,41.22,0.8,0.31,0.16,0.32,0.08
D0115,2026-01-01,36.62,0.71,0.28,0.14,0.31,0.09
D0115,2026-02-01,37.98,0.74,0.29,0.15,0.34,0.11
D0115,2026-03-01,36.52,0.71,0.28,0.14,0.35,0.12
D0115,2026-04-01,31.98,0.62,0.24,0.12,0.33,0.14
D0115,2026-05-01,30.24,0.59,0.23,0.12,0.33,0.16
D0115,2026-06-01,29.47,0.57,0.22,0.11,0.34,0.17
D0115,2026-07-01,30.29,0.59,0.23,0.12,0.36,0.19
D0116,2025-08-01,44.51,2.1,0.0,0.0,0.0,0.0
D0116,2025-09-01,41.29,2.74,0.85,0.0,0.0,0.0
D0116,2025-10-01,36.29,2.68,1.43,0.32,0.0,0.0
D0116,2025-11-01,37.54,2.88,1.96,0.8,0.17,0.0
D0116,2025-12-01,34.15,2.65,2.04,1.13,0.5,0.02
D0116,2026-01-01,31.16,2.43,2.0,1.31,0.93,0.06
D0116,2026-02-01,29.58,2.3,1.96,1.42,1.42,0.15
D0116,2026-03-01,27.45,2.13,1.84,1.42,1.85,0.29
D0116,2026-04-01,27.87,2.16,1.87,1.5,2.43,0.48
D0116,2026-05-01,24.38,1.88,1.64,1.34,2.58,0.69
D0116,2026-06-01,24.17,1.86,1.61,1.34,2.98,0.95
D0116,2026-07-01,24.75,1.9,1.64,1.37,3.44,1.26
D0117,2025-01-01,177.47,2.7,0.0,0.0,0.0,0.0
D0117,2025-02-01,173.92,3.24,0.59,0.0,0.0,0.0
D0117,2025-03-01,155.04,3.0,0.86,0.12,0.0,0.0
D0117,2025-04-01,157.33,3.07,1.05,0.26,0.03,0.0
D0117,2025-05-01,144.07,2.81,1.03,0.35,0.1,0.0
D0117,2025-06-01,131.42,2.56,0.97,0.39,0.17,0.01
D0117,2025-07-01,130.92,2.55,0.98,0.43,0.27,0.01
D0117,2025-08-01,121.45,2.37,0.91,0.43,0.35,0.03
D0117,2025-09-01,116.17,2.27,0.87,0.43,0.44,0.04
D0117,2025-10-01,112.02,2.18,0.84,0.42,0.51,0.06
D0117,2025-11-01,99.0,1.93,0.75,0.38,0.54,0.09
D0117,2025-12-01,102.07,1.99,0.77,0.39,0.63,0.12
D0117,2026-01-01,97.8,1.91,0.74,0.38,0.68,0.15
D0117,2026-02-01,96.22,1.88,0.73,0.37,0.74,0.18
D0117,2026-03-01,85.69,1.67,0.65,0.33,0.72,0.21
D0117,2026-04-01,87.15,1.7,0.66,0.34,0.79,0.25
D0117,2026-05-01,77.55,1.51,0.58,0.3,0.75,0.28
D0117,2026-06-01,74.51,1.45,0.56,0.29,0.77,0.32
D0117,2026-07-01,68.47,1.33,0.52,0.26,0.75,0.36
D0118,2024-11-01,21.58,0.33,0.0,0.0,0.0,0.0
D0118,2024-12-01,21.31,0.4,0.07,0.0,0.0,0.0
D0118,2025-01-01,18.19,0.35,0.1,0.01,0.0,0.0
D0118,2025-02-01,17.91,0.35,0.12,0.03,0.0,0.0
D0118,2025-03-01,16.55,0.32,0.12,0.04,0.01,0.0
D0118,2025-04-01,17.75,0.35,0.13,0.05,0.02,0.0
D0118,2025-05-01,16.09,0.31,0.12,0.05,0.03,0.0
D0118,2025-06-01,15.1,0.29,0.11,0.05,0.04,0.0
D0118,2025-07-01,15.08,0.29,0.11,0.06,0.06,0.01
D0118,2025-08-01,13.71,0.27,0.1,0.05,0.06,0.01
D0118,2025-09-01,13.24,0.26,0.1,0.05,0.07,0.01
D0118,2025-10-01,13.41,0.26,0.1,0.05,0.08,0.01
D0118,2025-11-01,13.48,0.26,0.1,0.05,0.09,0.02
D0118,2025-12-01,11.09,0.22,0.08,0.04,0.09,0.02
D0118,2026-01-01,11.42,0.22,0.09,0.04,0.1,0.03
D0118,2026-02-01,11.32,0.22,0.09,0.04,0.1,0.03
D0118,2026-03-01,9.79,0.19,0.07,0.04,0.1,0.04
D0118,2026-04-01,10.56,0.21,0.08,0.04,0.11,0.04
D0118,2026-05-01,9.51,0.19,0.07,0.04,0.1,0.05
D0118,2026-06-01,9.14,0.18,0.07,0.04,0.1,0.05
D0118,2026-07-01,9.1,0.18,0.07,0.04,0.11,0.06
D0119,2026-05-01,195.83,9.23,0.0,0.0,0.0,0.0
D0119,2026-06-01,171.81,11.39,3.53,0.0,0.0,0.0
D0119,2026-07-01,173.67,12.82,6.83,1.55,0.0,0.0
D0120,2026-01-01,328.07,5.0,0.0,0.0,0.0,0.0
D0120,2026-02-01,301.27,5.61,1.02,0.0,0.0,0.0
D0120,2026-03-01,278.39,5.39,1.55,0.21,0.0,0.0
D0120,2026-04-01,254.7,4.97,1.7,0.42,0.05,0.0
D0120,2026-05-01,256.2,5.0,1.84,0.62,0.17,0.0
D0120,2026-06-01,234.59,4.58,1.73,0.69,0.31,0.01
D0120,2026-07-01,224.16,4.37,1.68,0.74,0.46,0.03
D0121,2026-05-01,273.01,12.86,0.0,0.0,0.0,0.0
D0121,2026-07-01,235.16,15.58,4.83,0.0,0.0,0.0
D0122,2026-01-01,267.69,4.08,0.0,0.0,0.0,0.0
D0122,2026-02-01,249.41,4.65,0.84,0.0,0.0,0.0
D0122,2026-03-01,248.23,4.8,1.38,0.18,0.0,0.0
D0122,2026-04-01,232.98,4.54,1.55,0.39,0.05,0.0
D0122,2026-05-01,225.47,4.4,1.62,0.54,0.15,0.0
D0122,2026-06-01,220.16,4.3,1.63,0.65,0.29,0.01
D0122,2026-07-01,209.14,4.08,1.56,0.69,0.43,0.02
D0123,2025-04-01,182.16,2.77,0.0,0.0,0.0,0.0
D0123,2025-05-01,174.33,3.25,0.59,0.0,0.0,0.0
D0123,2025-06-01,171.63,3.32,0.96,0.13,0.0,0.0
D0123,2025-07-01,159.22,3.1,1.06,0.26,0.03,0.0
D0123,2025-08-01,162.08,3.16,1.16,0.39,0.11,0.0
D0123,2025-09-01,142.66,2.78,1.05,0.42,0.19,0.01
D0123,2025-10-01,144.93,2.83,1.08,0.48,0.3,0.02
D0123,2025-11-01,139.53,2.72,1.05,0.49,0.4,0.03
D0123,2025-12-01,132.69,2.59,1.0,0.49,0.5,0.05
D0123,2026-01-01,129.98,2.54,0.98,0.49,0.6,0.07
D0123,2026-02-01,113.03,2.2,0.85,0.43,0.61,0.1
D0123,2026-03-01,118.58,2.31,0.89,0.45,0.74,0.13
D0123,2026-05-01,106.07,2.07,0.8,0.41,0.74,0.17
D0123,2026-06-01,101.62,1.98,0.77,0.39,0.78,0.2
D0123,2026-07-01,100.33,1.96,0.76,0.39,0.84,0.24
D0124,2025-12-01,198.12,3.02,0.0,0.0,0.0,0.0
D0124,2026-01-01,193.91,3.61,0.65,0.0,0.0,0.0
D0124,2026-02-01,187.56,3.63,1.04,0.14,0.0,0.0
D0124,2026-03-01,181.54,3.54,1.21,0.3,0.04,0.0
D0124,2026-04-01,177.5,3.46,1.27,0.43,0.12,0.0
D0124,2026-05-01,170.67,3.33,1.26,0.5,0.22,0.01
D0124,2026-06-01,167.79,3.27,1.25,0.56,0.35,0.02
D0124,2026-07-01,151.52,2.96,1.14,0.54,0.44,0.03
D0125,2024-09-01,88.34,1.35,0.0,0.0,0.0,0.0
D0125,2024-10-01,84.0,1.56,0.28,0.0,0.0,0.0
D0125,2024-11-01,86.69,1.68,0.48,0.06,0.0,0.0
D0125,2024-12-01,75.53,1.47,0.5,0.12,0.02,0.0
D0125,2025-01-01,73.72,1.44,0.53,0.18,0.05,0.0
D0125,2025-02-01,67.73,1.32,0.5,0.2,0.09,0.0
D0125,2025-03-01,67.03,1.31,0.5,0.22,0.14,0.01
D0125,2025-04-01,65.53,1.28,0.49,0.23,0.19,0.01
D0125,2025-05-01,60.82,1.19,0.46,0.22,0.23,0.02
D0125,2025-06-01,57.39,1.12,0.43,0.22,0.26,0.03
D0125,2025-07-01,52.28,1.02,0.39,0.2,0.28,0.05
D0125,2025-08-01,45.92,0.9,0.35,0.18,0.29,0.06
D0125,2025-09-01,43.45,0.85,0.33,0.17,0.3,0.07
D0125,2025-10-01,44.59,0.87,0.34,0.17,0.34,0.09
D0125,2025-11-01,41.18,0.8,0.31,0.16,0.35,0.1
D0125,2025-12-01,41.29,0.81,0.31,0.16,0.37,0.12
D0125,2026-01-01,36.55,0.71,0.28,0.14,0.35,0.14
D0125,2026-02-01,35.79,0.7,0.27,0.14,0.37,0.15
D0125,2026-03-01,36.2,0.71,0.27,0.14,0.39,0.17
D0125,2026-04-01,32.58,0.64,0.25,0.13,0.37,0.19
D0125,2026-05-01,30.72,0.6,0.23,0.12,0.37,0.21
D0125,2026-07-01,25.97,0.51,0.2,0.1,0.32,0.22
D0126,2026-04-01,161.81,2.46,0.0,0.0,0.0,0.0
D0126,2026-05-01,164.85,3.07,0.56,0.0,0.0,0.0
D0126,2026-06-01,141.02,2.73,0.79,0.11,0.0,0.0
D0127,2025-04-01,81.07,1.23,0.0,0.0,0.0,0.0
D0127,2025-05-01,75.73,1.41,0.26,0.0,0.0,0.0
D0127,2025-06-01,76.91,1.49,0.43,0.06,0.0,0.0
D0127,2025-07-01,66.14,1.29,0.44,0.11,0.01,0.0
D0127,2025-08-01,72.18,1.41,0.52,0.17,0.05,0.0
D0127,2025-09-01,66.33,1.29,0.49,0.2,0.09,0.0
D0127,2025-10-01,60.26,1.18,0.45,0.2,0.12,0.01
D0127,2025-11-01,65.26,1.27,0.49,0.23,0.19,0.01
D0127,2025-12-01,57.89,1.13,0.44,0.21,0.22,0.02
D0127,2026-01-01,59.24,1.16,0.45,0.22,0.27,0.03
D0127,2026-02-01,54.18,1.06,0.41,0.21,0.29,0.05
D0127,2026-03-01,56.51,1.1,0.43,0.22,0.35,0.06
D0127,2026-04-01,52.42,1.02,0.4,0.2,0.37,0.08
D0127,2026-05-01,52.14,1.02,0.39,0.2,0.4,0.1
D0127,2026-06-01,51.52,1.0,0.39,0.2,0.43,0.12
D0127,2026-07-01,53.26,1.04,0.4,0.21,0.48,0.14
D0128,2025-11-01,43.87,2.07,0.0,0.0,0.0,0.0
D0128,2025-12-01,39.34,2.61,0.81,0.0,0.0,0.0
D0128,2026-01-01,32.89,2.43,1.29,0.29,0.0,0.0
D0128,2026-02-01,31.49,2.42,1.64,0.67,0.14,0.0
D0128,2026-03-01,30.38,2.36,1.82,1.0,0.44,0.01
D0128,2026-04-01,25.21,1.96,1.61,1.06,0.75,0.05
D0128,2026-05-01,25.09,1.95,1.66,1.21,1.2,0.13
D0128,2026-06-01,21.8,1.69,1.46,1.13,1.47,0.23
D0128,2026-07-01,21.31,1.65,1.43,1.15,1.86,0.38
D0129,2024-04-01,132.04,2.01,0.0,0.0,0.0,0.0
D0129,2024-05-01,121.52,2.26,0.41,0.0,0.0,0.0
D0129,2024-07-01,108.48,2.1,0.6,0.08,0.0,0.0
D0129,2024-08-01,113.94,2.22,0.76,0.19,0.02,0.0
D0129,2024-10-01,97.79,1.91,0.7,0.24,0.06,0.0
D0129,2024-11-01,90.48,1.77,0.67,0.27,0.12,0.0
D0129,2024-12-01,83.22,1.62,0.62,0.28,0.17,0.01
D0129,2025-01-01,79.66,1.55,0.6,0.28,0.23,0.02
D0129,2025-03-01,75.84,1.48,0.57,0.28,0.28,0.03
D0129,2025-04-01,74.87,1.46,0.56,0.28,0.34,0.04
D0129,2025-05-01,72.12,1.41,0.54,0.27,0.39,0.06
D0129,2025-06-01,68.14,1.33,0.51,0.26,0.42,0.08
D0129,2025-07-01,61.99,1.21,0.47,0.24,0.43,0.1
D0129,2025-08-01,55.55,1.08,0.42,0.21,0.43,0.12
D0129,2025-09-01,55.81,1.09,0.42,0.22,0.47,0.14
D0129,2025-10-01,55.43,1.08,0.42,0.21,0.5,0.16
D0129,2025-11-01,50.02,0.98,0.38,0.19,0.49,0.18
D0129,2025-12-01,47.8,0.93,0.36,0.18,0.49,0.21
D0129,2026-01-01,45.41,0.89,0.34,0.18,0.49,0.23
D0129,2026-02-01,41.67,0.81,0.31,0.16,0.48,0.25
